restaurant_id,restaurant_name,city,locality,restaurant_type,cuisines,distance_from_city_center_km,opening_time,closing_time,days_operational,swiggy_rating,swiggy_total_reviews,zomato_rating,zomato_total_reviews,average_rating_both_platforms,avg_cost_per_person_inr,price_category,swiggy_delivery_fee_inr,zomato_delivery_fee_inr,swiggy_avg_delivery_time_minutes,zomato_avg_delivery_time_minutes,swiggy_platform_commission_pct,zomato_platform_commission_pct,swiggy_discount_frequency_pct,zomato_discount_frequency_pct,swiggy_estimated_monthly_orders,zomato_estimated_monthly_orders,swiggy_estimated_monthly_revenue_inr,zomato_estimated_monthly_revenue_inr,swiggy_estimated_net_profit_inr,zomato_estimated_net_profit_inr,swiggy_market_share_pct,zomato_market_share_pct,platform_performance_better,amenities,amenities_count,has_own_website,has_own_app,food_license_verified,listing_date,days_listed
REST001893,Restaurant_1893,Chennai,Chennai_Locality_16,Casual Dining,Vietnamese; Italian,11.6,11:00,23:00,341,3.2,2846,3.7,4288,3.45,1268,Luxury,78,78,41,58,23.0,19.0,8,6,150,174,146454,178711,140604,171925,55.0,45.0,Zomato Better,Dessert Bar; Bar; Rooftop; Parking,4,False,False,False,2026-02-13,91
REST001894,Restaurant_1894,Chennai,Chennai_Locality_15,QSR (Quick Service),Street Food,3.3,08:00,23:00,1982,4.4,3346,4.3,2807,4.35,1049,Premium,36,36,25,32,19.0,20.0,17,19,251,246,213272,206443,208754,202015,62.0,38.0,Swiggy Better,Outdoor Seating; Parking; Takeaway; Rooftop; Alcohol,5,True,False,False,2023-05-14,1097
REST001895,Restaurant_1895,Chennai,Chennai_Locality_5,QSR (Quick Service),Chinese,4.7,08:00,23:00,1541,4.0,59,4.5,556,4.25,1022,Premium,43,43,35,32,22.0,21.0,11,28,217,245,172983,197808,168318,192540,54.0,46.0,Zomato Better,Smoking Area; Takeaway; WiFi; Rooftop; Parking; Live Music; Vegan Options,7,False,False,True,2016-10-31,3483
REST001896,Restaurant_1896,Chennai,Chennai_Locality_20,Fine Dine,Italian; Mediterranean,1.9,12:00,22:00,1813,3.3,637,4.7,2882,4.0,1120,Premium,30,30,29,34,15.0,12.0,14,22,123,176,117096,173465,115251,170825,53.0,47.0,Zomato Better,WiFi; Takeaway; Dessert Bar; Family Friendly,4,True,True,True,2019-05-09,2563
REST001897,Restaurant_1897,Chennai,Chennai_Locality_16,Cloud Kitchen,Italian,9.8,09:00,23:00,2721,4.4,818,4.3,2301,4.35,1342,Luxury,69,69,49,38,27.0,25.0,16,22,362,354,354636,356301,342147,344088,62.0,38.0,Zomato Better,Dine-in; Private Room; Family Friendly; Outdoor Seating; Vegan Options; AC; Dessert Bar,7,True,True,False,2020-04-15,2221
REST001898,Restaurant_1898,Chennai,Chennai_Locality_3,Casual Dining,Thai,6.0,09:00,22:00,2245,4.4,1610,3.5,200,3.95,1367,Luxury,50,50,32,33,19.0,23.0,18,9,258,205,285675,215780,279225,210655,40.0,60.0,Swiggy Better,Dine-in; Live Music; Smoking Area; Dessert Bar; Rooftop,5,False,True,False,2023-05-10,1101
REST001899,Restaurant_1899,Chennai,Chennai_Locality_2,Cafe,Italian; Vietnamese,7.9,11:00,23:00,3465,4.0,1462,4.1,4048,4.05,1456,Luxury,59,59,42,37,22.0,20.0,15,16,212,217,240764,252761,234510,246360,65.0,35.0,Zomato Better,Live Music; Private Room; AC; Vegan Options; Parking; Dine-in,6,False,True,False,2024-08-25,628
REST001900,Restaurant_1900,Chennai,Chennai_Locality_9,Fine Dine,Mughlai,7.2,08:00,23:00,1490,4.1,3008,3.8,2141,3.95,1357,Luxury,56,56,42,51,14.0,13.0,24,8,148,137,172718,161740,168574,157904,52.0,48.0,Swiggy Better,Private Room; Parking; Takeaway; Live Music; Dessert Bar,5,False,False,True,2022-12-20,1242
REST001901,Restaurant_1901,Chennai,Chennai_Locality_1,Cloud Kitchen,South Indian; South Indian,9.3,12:00,23:00,2578,4.2,100,4.3,2584,4.25,333,Mid-Range,66,66,43,51,27.0,24.0,6,12,340,349,82650,88324,71430,76807,57.0,43.0,Zomato Better,Live Music; AC; Parking; Private Room; WiFi; Dine-in; Outdoor Seating; Rooftop,8,False,True,True,2021-06-27,1783
REST001902,Restaurant_1902,Chennai,Chennai_Locality_19,Fine Dine,Mexican,10.1,08:00,23:00,715,4.2,5000,4.7,1547,4.45,1251,Luxury,70,70,42,41,14.0,17.0,15,24,138,154,148468,159902,143638,154512,49.0,51.0,Zomato Better,Takeaway; Dessert Bar; Family Friendly; WiFi; Rooftop,5,False,True,False,2019-08-07,2473
REST001903,Restaurant_1903,Chennai,Chennai_Locality_13,Food Truck,Street Food,5.8,08:00,23:00,448,4.3,1551,4.0,3517,4.15,1154,Premium,49,49,32,39,18.0,21.0,12,15,109,101,103144,92077,100474,89603,54.0,46.0,Swiggy Better,Dessert Bar; Takeaway; Live Music; Rooftop,4,False,False,True,2017-06-22,3249
REST001904,Restaurant_1904,Chennai,Chennai_Locality_3,Cafe,Biryani; Fast Food,4.9,11:00,22:00,3049,4.2,2726,3.7,3729,3.95,740,Premium,44,44,29,32,21.0,22.0,16,13,214,188,125104,108513,120396,104377,58.0,42.0,Swiggy Better,Outdoor Seating; Parking; Smoking Area; Private Room; WiFi; Live Music; Dine-in; Vegan Options,8,False,True,False,2017-10-25,3124
REST001905,Restaurant_1905,Chennai,Chennai_Locality_16,Casual Dining,Chinese,3.3,10:00,23:00,1203,4.1,3553,4.0,4372,4.05,1325,Luxury,36,36,25,24,18.0,21.0,25,13,214,209,232511,218770,228659,215008,51.0,49.0,Swiggy Better,Family Friendly; Rooftop; Parking; AC; Takeaway,5,True,True,True,2018-11-02,2751
REST001906,Restaurant_1906,Chennai,Chennai_Locality_6,Fine Dine,Bakery; Fast Food,13.4,08:00,22:00,2961,3.1,883,3.5,1475,3.3,347,Mid-Range,87,87,55,47,13.0,13.0,10,9,130,147,39245,44377,33590,37983,48.0,52.0,Zomato Better,WiFi; Outdoor Seating; Private Room,3,False,True,True,2019-04-01,2601
REST001907,Restaurant_1907,Chennai,Chennai_Locality_9,Cloud Kitchen,Continental,5.1,07:00,23:00,1974,3.8,1031,3.7,3227,3.75,1150,Premium,45,45,30,33,27.0,27.0,6,15,289,282,242615,236739,236113,230394,66.0,34.0,Swiggy Better,Dessert Bar; Parking; Rooftop,3,True,True,False,2024-04-14,761
REST001908,Restaurant_1908,Chennai,Chennai_Locality_6,Food Truck,Seafood,10.7,08:00,23:00,1640,3.8,342,4.2,1710,4.0,543,Mid-Range,73,73,44,37,18.0,17.0,10,24,111,123,49423,55434,45372,50945,56.0,44.0,Zomato Better,Vegan Options; Family Friendly; Live Music,3,True,True,True,2018-05-27,2910
REST001909,Restaurant_1909,Chennai,Chennai_Locality_5,QSR (Quick Service),Seafood,7.1,12:00,23:00,2320,3.4,3130,4.3,64,3.85,523,Mid-Range,55,55,42,36,23.0,20.0,5,14,201,254,80944,106273,75417,99288,51.0,49.0,Zomato Better,Rooftop; Vegan Options; Alcohol; AC; Smoking Area; Private Room; Takeaway,7,False,True,False,2020-11-19,2003
REST001910,Restaurant_1910,Chennai,Chennai_Locality_19,Cloud Kitchen,Korean; Korean,9.3,12:00,22:00,920,5.0,1020,4.0,4664,4.5,744,Premium,66,66,35,40,24.0,23.0,27,12,337,270,190553,154677,179432,145767,69.0,31.0,Swiggy Better,Bar; Dessert Bar; Dine-in; Rooftop; Outdoor Seating; WiFi; Takeaway,7,False,False,False,2025-01-07,493
REST001911,Restaurant_1911,Chennai,Chennai_Locality_15,QSR (Quick Service),Thai; Bakery,3.6,08:00,22:00,867,4.1,4144,3.9,4868,4.0,1388,Luxury,38,38,21,39,22.0,23.0,21,13,206,196,223023,209476,219109,205752,55.0,45.0,Swiggy Better,WiFi; Live Music; Takeaway; Rooftop; AC; Outdoor Seating; Bar; Dine-in,8,False,False,True,2016-08-10,3565
REST001912,Restaurant_1912,Chennai,Chennai_Locality_15,QSR (Quick Service),Vietnamese,3.5,10:00,23:00,2543,3.9,1656,3.7,650,3.8,187,Budget,37,37,29,36,17.0,18.0,5,15,236,224,36629,34348,32263,30204,46.0,54.0,Swiggy Better,Family Friendly; Parking; Vegan Options; AC,4,True,False,False,2020-02-22,2274
REST001913,Restaurant_1913,Chennai,Chennai_Locality_17,Food Truck,Street Food; Mughlai,4.8,08:00,22:00,1077,4.4,2741,4.3,1378,4.35,357,Mid-Range,44,44,38,41,20.0,17.0,14,10,121,118,34557,34964,31895,32368,64.0,36.0,Zomato Better,Smoking Area; Alcohol; Takeaway; Private Room; Dine-in; WiFi; Dessert Bar,7,True,False,False,2024-11-23,538
REST001914,Restaurant_1914,Chennai,Chennai_Locality_12,Cafe,Italian,11.9,09:00,22:00,2317,3.7,2191,3.5,3935,3.6,1438,Luxury,79,79,48,51,19.0,18.0,11,9,175,165,203836,194561,196924,188043,57.0,43.0,Swiggy Better,Smoking Area; Outdoor Seating; Private Room,3,False,False,True,2021-03-20,1882
REST001915,Restaurant_1915,Chennai,Chennai_Locality_6,QSR (Quick Service),Desserts; Korean,4.6,11:00,23:00,897,4.3,2086,4.0,224,4.15,1249,Luxury,42,42,39,32,19.0,19.0,17,22,217,202,219536,204361,214979,200119,59.0,41.0,Swiggy Better,Dessert Bar; Parking; Rooftop; Smoking Area; Outdoor Seating; Family Friendly; AC,7,True,True,True,2019-11-30,2358
REST001916,Restaurant_1916,Chennai,Chennai_Locality_6,Food Truck,Lebanese,2.7,10:00,23:00,3238,4.2,1317,4.2,4408,4.2,230,Budget,33,33,25,26,21.0,22.0,10,23,145,145,26346,26013,23954,23620,48.0,52.0,Swiggy Better,Live Music; Parking; Takeaway; Dessert Bar; Private Room; Vegan Options; Rooftop; Alcohol,8,False,False,True,2019-01-03,2689
REST001917,Restaurant_1917,Chennai,Chennai_Locality_5,Casual Dining,Italian,10.2,08:00,22:00,1464,3.5,4363,4.0,3198,3.75,255,Budget,71,71,42,52,20.0,19.0,12,15,189,216,38556,44614,31846,36946,47.0,53.0,Zomato Better,Live Music; Family Friendly; Takeaway; Private Room; Outdoor Seating,5,True,True,True,2022-08-30,1354
REST001918,Restaurant_1918,Chennai,Chennai_Locality_7,Casual Dining,Cafe,13.9,09:00,23:00,793,3.4,2235,3.7,3655,3.55,664,Mid-Range,89,89,54,51,18.0,23.0,10,6,169,184,92017,94075,84496,85887,54.0,46.0,Zomato Better,AC; Alcohol; Live Music; Vegan Options; WiFi; Private Room; Dessert Bar,7,True,True,False,2021-08-31,1718
REST001919,Restaurant_1919,Chennai,Chennai_Locality_7,Casual Dining,Chinese,0.8,11:00,22:00,3636,4.6,2559,4.0,4666,4.3,390,Mid-Range,30,30,26,31,19.0,22.0,32,23,310,269,97929,81829,93279,77794,46.0,54.0,Swiggy Better,Takeaway; Live Music; AC; WiFi; Rooftop; Private Room,6,False,True,False,2017-11-29,3089
REST001920,Restaurant_1920,Chennai,Chennai_Locality_5,QSR (Quick Service),Fast Food,3.6,09:00,22:00,3640,4.2,2639,3.6,1541,3.9,1369,Luxury,38,38,25,34,19.0,22.0,21,12,283,242,313815,258412,308438,253814,49.0,51.0,Swiggy Better,Parking; Alcohol; Live Music; Dessert Bar; Rooftop; Smoking Area,6,True,True,False,2018-10-14,2770
REST001921,Restaurant_1921,Chennai,Chennai_Locality_1,Fine Dine,Biryani,14.3,07:00,22:00,1211,4.2,635,4.6,2659,4.4,725,Premium,91,91,57,54,15.0,12.0,24,30,146,160,89972,102080,83329,94800,55.0,45.0,Zomato Better,Takeaway; AC; Live Music,3,True,False,True,2019-03-05,2628
REST001922,Restaurant_1922,Chennai,Chennai_Locality_4,Casual Dining,Lebanese,4.2,07:00,23:00,3575,4.7,3261,4.7,1656,4.7,996,Premium,41,41,36,32,21.0,18.0,32,28,315,315,247854,257266,241397,250809,54.0,46.0,Zomato Better,Parking; WiFi; Live Music; AC; Family Friendly; Bar; Alcohol; Dessert Bar,8,False,False,False,2018-11-24,2729
REST001923,Restaurant_1923,Chennai,Chennai_Locality_13,Cloud Kitchen,Multi-Cuisine; Fast Food,9.1,12:00,22:00,1702,4.7,1914,4.0,1698,4.35,601,Mid-Range,65,65,47,48,27.0,26.0,24,13,347,295,152239,131198,140961,121610,66.0,34.0,Swiggy Better,Dine-in; Outdoor Seating; Dessert Bar; AC; Rooftop; Family Friendly,6,True,False,False,2025-07-01,318
REST001924,Restaurant_1924,Chennai,Chennai_Locality_12,Food Truck,Seafood; Japanese,2.2,10:00,23:00,3039,3.8,3416,4.1,350,3.95,577,Mid-Range,31,31,23,27,21.0,19.0,11,15,129,139,58802,64964,56802,62809,52.0,48.0,Zomato Better,Alcohol; Family Friendly; Vegan Options; Parking,4,False,True,True,2022-11-06,1286
REST001925,Restaurant_1925,Chennai,Chennai_Locality_3,Fine Dine,Korean; Mediterranean,10.3,11:00,22:00,1539,3.8,2773,3.8,3711,3.8,1230,Luxury,71,71,36,39,17.0,12.0,14,5,138,138,140884,149371,135985,144472,48.0,52.0,Zomato Better,Dine-in; Private Room; Bar; Live Music,4,False,False,True,2018-01-10,3047
REST001926,Restaurant_1926,Chennai,Chennai_Locality_16,Fine Dine,Fast Food,3.6,12:00,22:00,3435,4.7,2980,3.5,4706,4.1,826,Premium,38,38,29,23,13.0,16.0,21,12,207,154,148754,106851,144821,103925,50.0,50.0,Swiggy Better,Outdoor Seating; Live Music; Dine-in; Private Room,4,True,False,True,2018-01-13,3044
REST001927,Restaurant_1927,Chennai,Chennai_Locality_20,Casual Dining,Cafe,10.3,07:00,22:00,306,4.5,4782,3.9,4082,4.2,1111,Premium,71,71,48,43,20.0,18.0,37,12,210,182,186648,165805,179193,159344,52.0,48.0,Swiggy Better,Family Friendly; Alcohol; Outdoor Seating; Live Music; AC; Dine-in,6,False,True,False,2024-10-29,563
REST001928,Restaurant_1928,Chennai,Chennai_Locality_9,Cloud Kitchen,Mughlai,10.5,11:00,23:00,3291,3.8,203,4.3,3310,4.05,467,Mid-Range,72,72,48,41,26.0,28.0,13,19,330,374,114041,125753,102161,112289,56.0,44.0,Zomato Better,Vegan Options; Dessert Bar; Takeaway; Smoking Area; Alcohol; Family Friendly; Outdoor Seating,7,True,True,True,2016-11-01,3482
REST001929,Restaurant_1929,Chennai,Chennai_Locality_1,Fine Dine,Bakery,8.0,12:00,22:00,1003,2.6,699,3.2,4754,2.9,1275,Luxury,60,60,52,51,16.0,16.0,8,8,88,109,94248,116739,91608,113469,51.0,49.0,Zomato Better,Dessert Bar; Parking; Dine-in,3,False,False,False,2019-11-18,2370
REST001930,Restaurant_1930,Chennai,Chennai_Locality_6,Fine Dine,Seafood,6.9,11:00,22:00,3412,3.2,58,3.6,1173,3.4,1215,Luxury,54,54,36,50,18.0,17.0,11,6,140,158,139482,159335,135702,155069,44.0,56.0,Zomato Better,AC; Vegan Options; Live Music; Dessert Bar; Smoking Area; Outdoor Seating; WiFi; Dine-in,8,False,True,False,2018-12-12,2711
REST001931,Restaurant_1931,Chennai,Chennai_Locality_4,Casual Dining,Continental,3.3,12:00,23:00,87,3.4,636,4.1,318,3.75,647,Mid-Range,36,36,20,33,22.0,19.0,9,13,154,186,77717,97477,74945,94129,43.0,57.0,Zomato Better,Parking; Outdoor Seating; Smoking Area; Alcohol; Live Music; Bar; Rooftop; Takeaway,8,False,True,False,2022-10-04,1319
REST001932,Restaurant_1932,Chennai,Chennai_Locality_14,Food Truck,Chinese; Italian,4.6,09:00,23:00,3209,3.6,3932,4.3,881,3.95,539,Mid-Range,42,42,39,43,22.0,22.0,7,13,124,148,52132,62222,49528,59114,46.0,54.0,Zomato Better,Alcohol; Rooftop; Dessert Bar; Parking; Private Room,5,True,True,False,2020-02-10,2286
REST001933,Restaurant_1933,Chennai,Chennai_Locality_4,Food Truck,Chinese; South Indian,4.6,08:00,22:00,216,4.0,2777,3.6,4860,3.8,963,Premium,42,42,28,33,22.0,23.0,13,7,98,88,73611,65252,71553,63404,45.0,55.0,Swiggy Better,Live Music; Parking; AC; Smoking Area; Takeaway; Rooftop; Family Friendly; Vegan Options,8,False,True,False,2024-09-07,615
REST001934,Restaurant_1934,Chennai,Chennai_Locality_6,Fine Dine,Mediterranean,7.2,11:00,23:00,2622,4.3,3777,3.7,744,4.0,1266,Luxury,56,56,45,42,15.0,14.0,24,5,175,150,188317,163314,183417,159114,53.0,47.0,Swiggy Better,Takeaway; Dine-in; Dessert Bar; Bar; WiFi,5,False,True,True,2026-04-09,36
REST001935,Restaurant_1935,Chennai,Chennai_Locality_4,Casual Dining,Thai,3.6,07:00,23:00,2914,4.1,766,3.8,2474,3.95,629,Mid-Range,38,38,40,33,20.0,20.0,19,7,258,239,129825,120264,124923,115723,45.0,55.0,Swiggy Better,Vegan Options; AC; Live Music; WiFi; Smoking Area,5,True,True,False,2025-04-06,404
REST001936,Restaurant_1936,Chennai,Chennai_Locality_8,Cloud Kitchen,Thai; Vietnamese,4.1,07:00,22:00,1503,4.0,741,4.6,719,4.3,555,Mid-Range,40,40,30,30,24.0,24.0,25,20,289,332,121900,140037,116120,133397,64.0,36.0,Zomato Better,Bar; Takeaway; AC; Dessert Bar; Rooftop; Alcohol,6,False,False,True,2022-10-20,1303
REST001937,Restaurant_1937,Chennai,Chennai_Locality_16,Cafe,North Indian; Thai,2.3,11:00,22:00,1297,3.5,4712,4.0,3231,3.75,1387,Luxury,31,31,35,36,19.0,19.0,12,14,148,169,166273,189866,163979,187246,50.0,50.0,Zomato Better,Family Friendly; Rooftop; Smoking Area; Outdoor Seating; Takeaway,5,True,False,True,2016-09-19,3525
REST001938,Restaurant_1938,Chennai,Chennai_Locality_19,Cafe,Mediterranean,1.6,12:00,23:00,61,3.2,907,3.5,3918,3.35,472,Mid-Range,30,30,29,26,17.0,17.0,11,11,116,127,45444,49753,43704,47848,57.0,43.0,Zomato Better,Smoking Area; AC; Live Music; Family Friendly; Outdoor Seating; Takeaway; Alcohol,7,False,True,False,2016-11-03,3480
REST001939,Restaurant_1939,Chennai,Chennai_Locality_2,Food Truck,Desserts; Lebanese,12.2,10:00,22:00,1278,4.2,3750,3.1,733,3.65,475,Mid-Range,81,81,51,45,19.0,22.0,18,6,118,87,45400,32233,40621,28710,64.0,36.0,Swiggy Better,AC; Parking; Smoking Area; Rooftop; Bar; Family Friendly; Takeaway; Private Room,8,False,True,True,2025-05-10,370
REST001940,Restaurant_1940,Chennai,Chennai_Locality_4,Casual Dining,South Indian; North Indian,8.1,07:00,23:00,2721,3.5,1580,3.5,3018,3.5,1316,Luxury,60,60,34,44,22.0,22.0,7,10,216,216,221719,221719,215239,215239,52.0,48.0,Balanced,Private Room; Parking; Outdoor Seating; Smoking Area; Family Friendly; AC; Takeaway; Bar,8,True,True,False,2024-03-08,798
REST001941,Restaurant_1941,Kolkata,Kolkata_Locality_9,Food Truck,Lebanese,8.3,11:00,23:00,3472,4.4,4241,4.2,1576,4.3,170,Budget,61,61,43,38,18.0,21.0,25,21,155,148,21607,19876,16879,15362,64.0,36.0,Swiggy Better,Outdoor Seating; Private Room; Takeaway; Bar,4,True,True,True,2018-04-21,2946
REST001942,Restaurant_1942,Kolkata,Kolkata_Locality_7,Casual Dining,Korean,0.6,09:00,22:00,86,4.4,3453,4.1,2833,4.25,1284,Luxury,30,30,23,33,20.0,22.0,13,19,200,186,205440,186282,202440,183492,53.0,47.0,Swiggy Better,Smoking Area; Parking; AC,3,False,True,False,2024-08-17,636
REST001943,Restaurant_1943,Kolkata,Kolkata_Locality_20,Cloud Kitchen,Japanese,1.2,11:00,22:00,1360,4.6,4940,4.7,4627,4.65,164,Budget,30,30,26,30,22.0,26.0,38,23,327,334,41829,40534,36924,35524,67.0,33.0,Swiggy Better,Rooftop; Live Music; Smoking Area; Alcohol; AC; WiFi; Bar,7,True,False,False,2024-10-17,575
REST001944,Restaurant_1944,Kolkata,Kolkata_Locality_7,Food Truck,Mexican,6.1,12:00,23:00,1853,4.3,3759,3.7,2617,4.0,529,Mid-Range,50,50,30,32,21.0,23.0,15,11,129,111,53910,45213,50685,42438,59.0,41.0,Swiggy Better,Takeaway; Parking; WiFi; Bar; Alcohol; Vegan Options; Family Friendly,7,True,False,True,2025-03-17,424
REST001945,Restaurant_1945,Kolkata,Kolkata_Locality_16,QSR (Quick Service),Mughlai; Street Food,1.0,11:00,23:00,186,3.8,2648,4.3,3532,4.05,483,Mid-Range,30,30,26,36,20.0,23.0,13,22,175,198,67620,73638,64995,70668,56.0,44.0,Zomato Better,Alcohol; Vegan Options; Bar; Parking; Dine-in; Takeaway,6,True,True,True,2019-10-26,2393
REST001946,Restaurant_1946,Kolkata,Kolkata_Locality_9,Food Truck,Street Food,12.6,09:00,22:00,360,4.3,4416,4.0,2546,4.15,583,Mid-Range,83,83,40,46,21.0,23.0,19,10,108,100,49741,44891,45259,40741,48.0,52.0,Swiggy Better,AC; Outdoor Seating; WiFi; Family Friendly; Alcohol,5,False,True,False,2017-05-14,3288
REST001947,Restaurant_1947,Kolkata,Kolkata_Locality_6,Cloud Kitchen,Fast Food,7.5,08:00,22:00,960,3.5,1991,4.0,2515,3.75,802,Premium,57,57,40,35,24.0,27.0,7,12,237,271,144456,158659,137701,150936,68.0,32.0,Zomato Better,Dine-in; Private Room; Vegan Options; Parking; WiFi; Rooftop; AC; Alcohol,8,True,False,True,2021-02-14,1916
REST001948,Restaurant_1948,Kolkata,Kolkata_Locality_1,Fine Dine,Multi-Cuisine,8.8,12:00,23:00,341,3.7,3822,4.3,167,4.0,1372,Luxury,64,64,40,41,13.0,17.0,11,7,116,135,138462,153732,134750,149412,51.0,49.0,Zomato Better,Family Friendly; Bar; AC; Outdoor Seating; Takeaway,5,True,True,True,2024-09-09,613
REST001949,Restaurant_1949,Kolkata,Kolkata_Locality_11,QSR (Quick Service),Street Food; Korean,5.9,07:00,23:00,128,4.0,3503,4.1,3141,4.05,637,Mid-Range,49,49,47,39,22.0,20.0,23,14,183,187,90925,95295,86441,90713,60.0,40.0,Zomato Better,Dine-in; Outdoor Seating; Takeaway; Family Friendly,4,False,True,True,2017-01-24,3398
REST001950,Restaurant_1950,Kolkata,Kolkata_Locality_15,Food Truck,North Indian,0.9,08:00,23:00,3078,3.8,246,3.4,3748,3.6,528,Mid-Range,30,30,36,27,21.0,20.0,14,8,129,116,53808,48998,51873,47258,48.0,52.0,Swiggy Better,Live Music; Dessert Bar; Family Friendly; Rooftop,4,False,False,False,2020-10-10,2043
REST001951,Restaurant_1951,Kolkata,Kolkata_Locality_18,Food Truck,Desserts; Mediterranean,5.2,08:00,23:00,3432,4.5,4149,4.5,2327,4.5,469,Mid-Range,46,46,23,42,23.0,21.0,35,34,158,158,57058,58540,53424,54906,57.0,43.0,Zomato Better,Family Friendly; Private Room; Dessert Bar; WiFi; AC,5,False,False,False,2018-09-13,2801
REST001952,Restaurant_1952,Kolkata,Kolkata_Locality_10,Food Truck,Pan-Asian,5.8,12:00,22:00,3207,3.9,1993,4.4,2183,4.15,940,Premium,49,49,34,35,21.0,23.0,6,22,134,151,99508,109293,96225,105594,58.0,42.0,Zomato Better,Outdoor Seating; Smoking Area; Dessert Bar; Alcohol; Family Friendly,5,True,False,True,2025-01-29,471
REST001953,Restaurant_1953,Kolkata,Kolkata_Locality_13,Food Truck,Street Food,4.0,07:00,23:00,2598,3.8,3984,4.8,3625,4.3,765,Premium,40,40,28,34,20.0,21.0,5,26,123,156,75276,94278,72816,91158,49.0,51.0,Zomato Better,Alcohol; Smoking Area; Family Friendly,3,True,False,False,2020-10-31,2022
REST001954,Restaurant_1954,Kolkata,Kolkata_Locality_17,Fine Dine,Mexican; Thai,10.2,12:00,23:00,1824,4.0,85,3.8,2717,3.9,212,Budget,71,71,40,37,18.0,14.0,7,6,149,142,25902,25889,20612,20848,47.0,53.0,Zomato Better,Live Music; WiFi; Rooftop; AC; Parking; Takeaway,6,False,False,True,2017-08-19,3191
REST001955,Restaurant_1955,Kolkata,Kolkata_Locality_3,QSR (Quick Service),Cafe,4.7,12:00,22:00,323,4.0,4120,3.8,3977,3.9,1426,Luxury,43,43,42,36,21.0,20.0,13,15,187,178,210662,203062,206642,199235,60.0,40.0,Swiggy Better,AC; Private Room; Smoking Area; Dine-in; Takeaway,5,False,True,False,2017-04-26,3306
REST001956,Restaurant_1956,Kolkata,Kolkata_Locality_2,Food Truck,Cafe; Street Food,2.1,12:00,23:00,3367,3.5,1517,4.6,3185,4.05,781,Premium,30,30,31,30,23.0,19.0,7,39,122,161,73367,101850,71537,99435,65.0,35.0,Zomato Better,Bar; Family Friendly; Alcohol; Private Room; Live Music,5,False,True,True,2022-01-13,1583
REST001957,Restaurant_1957,Kolkata,Kolkata_Locality_6,Casual Dining,North Indian; Fast Food,12.1,12:00,22:00,1926,4.5,4109,4.3,421,4.4,272,Budget,80,80,54,55,17.0,21.0,37,18,255,244,57568,52430,47368,42670,49.0,51.0,Swiggy Better,Dessert Bar; Parking; Private Room; Rooftop; Family Friendly; Smoking Area,6,True,False,True,2018-08-03,2842
REST001958,Restaurant_1958,Kolkata,Kolkata_Locality_20,Casual Dining,Japanese,1.5,12:00,22:00,551,3.3,1984,3.8,3416,3.55,949,Premium,30,30,20,24,20.0,19.0,13,15,159,183,120712,140670,118327,137925,44.0,56.0,Zomato Better,Alcohol; WiFi; AC,3,False,True,False,2024-09-26,596
REST001959,Restaurant_1959,Kolkata,Kolkata_Locality_11,QSR (Quick Service),Thai,6.7,07:00,22:00,1972,3.5,2135,4.1,2458,3.8,953,Premium,53,53,41,33,20.0,21.0,5,11,200,234,152480,176171,147180,169970,52.0,48.0,Zomato Better,AC; Private Room; Dine-in; Vegan Options; WiFi; Family Friendly,6,True,True,False,2017-02-18,3373
REST001960,Restaurant_1960,Kolkata,Kolkata_Locality_11,Casual Dining,Mexican,7.8,11:00,23:00,2208,4.1,2471,4.3,3195,4.2,646,Mid-Range,59,59,47,44,22.0,21.0,11,15,240,252,120931,128605,113851,121171,50.0,50.0,Zomato Better,WiFi; Vegan Options; Live Music; Dessert Bar; Private Room; Dine-in,6,True,True,True,2024-09-06,616
REST001961,Restaurant_1961,Kolkata,Kolkata_Locality_11,Fine Dine,Fast Food; Chinese,10.0,12:00,23:00,597,4.3,2294,4.2,272,4.25,814,Premium,70,70,44,47,14.0,18.0,25,10,139,136,97305,90777,92440,86017,46.0,54.0,Swiggy Better,Rooftop; Alcohol; Family Friendly,3,False,False,True,2022-02-13,1552
REST001962,Restaurant_1962,Kolkata,Kolkata_Locality_6,Food Truck,South Indian; Bakery,2.8,10:00,22:00,3001,3.7,3813,4.0,4183,3.85,737,Premium,33,33,30,35,22.0,19.0,9,17,125,135,71857,80590,69795,78363,64.0,36.0,Zomato Better,Rooftop; Dine-in; Smoking Area,3,True,True,True,2023-11-03,924
REST001963,Restaurant_1963,Kolkata,Kolkata_Locality_8,Food Truck,Biryani; Desserts,7.0,10:00,22:00,1810,4.4,2818,4.1,4417,4.25,506,Mid-Range,55,55,43,41,22.0,21.0,23,14,131,122,51703,48768,48100,45413,60.0,40.0,Swiggy Better,WiFi; Live Music; Takeaway; Outdoor Seating,4,True,True,False,2022-04-19,1487
